date,review,score,month,day,tfidf_features
2012-05-21,"This Movie has spoiled so many people because everything else looks like crap now. I was existed to watch the New Batman movie coming out but i couldn't care less about it now. I just hope this doesn't downgrade the single hero movies coming out like the next iron man or captain America. Lots of people talk about how grate Hulk was in the movie and now that i finally seen the movie i know what they're talking about , he was amazing. Thanks to the ""GODS"" characters in the movie Hulk didn't have to hold back like in the other Hulk movies but , I have to say my favorite with out a doubt was Thor !!!!  Just like Hulk Thor wasn't pulling punches. He went full god mode in this movie. **** epic !!!  OK so if their is one thing i didn't like was how Black widow was doing more then Captain America. I think she kicked more ass and had more camera time then they Captain America. I also liked the captain America suit he had in his own movie. The suit with the brown boots. It felt better then the suit he has now. They could have made it out of heavy leather and less bright. Other then that it was perfect , 9.5 out on 10 is my score",9,2012-05,Monday,"10:0.06, about:0.14, also:0.05, amazing:0.05, america:0.21, and:0.06, back:0.07, batman:0.08, because:0.05, better:0.05, black:0.06, but:0.06, captain:0.22, care:0.08, characters:0.04, coming:0.15, could:0.05, didn:0.11, doesn:0.06, else:0.08, epic:0.07, everything:0.06, favorite:0.06, felt:0.07, finally:0.07, full:0.08, god:0.07, had:0.10, has:0.09, have:0.11, he:0.22, hero:0.06, his:0.06, how:0.10, hulk:0.18, if:0.04, in:0.14, iron:0.05, is:0.05, it:0.09, just:0.08, know:0.06, less:0.15, like:0.20, liked:0.07, lots:0.08, made:0.05, man:0.05, many:0.06, more:0.14, movie:0.16, movies:0.08, my:0.09, new:0.07, next:0.07, now:0.26, of:0.04, on:0.04, one:0.04, or:0.05, other:0.10, out:0.24, own:0.07, people:0.12, perfect:0.06, re:0.07, say:0.06, score:0.08, seen:0.05, she:0.08, single:0.08, so:0.08, that:0.06, the:0.23, their:0.05, then:0.24, they:0.13, thing:0.06, think:0.06, this:0.07, thor:0.10, time:0.04, to:0.09, was:0.22, wasn:0.07, watch:0.05, went:0.08, what:0.05, widow:0.06, with:0.07"
2012-05-21,"I liked it a lot.  My wife found it to be a bit slow at the beginning, and I could totally see that for someone who is not a big fan of the genre.  To me it was just the prerequisite build up to the action that did not disappoint.  The story can be criticized for its lack of depth, but lets face it, you are not going to ""The Avengers"" to quibble over the story.  The Hulk took a while to make an entrance, but when he did, I found him to be the best part of the movie.  Overall, this was a great movie.  Anyone who complains is either not a fan, or just one of those internet contrarians who find it fashionable to hate things others like.",9,2012-05,Monday,"action:0.05, an:0.07, and:0.03, anyone:0.13, are:0.06, at:0.07, avengers:0.05, be:0.19, beginning:0.13, best:0.06, big:0.10, bit:0.11, build:0.13, but:0.10, can:0.08, could:0.09, depth:0.13, did:0.17, either:0.13, fan:0.19, find:0.12, for:0.10, found:0.25, genre:0.13, going:0.10, great:0.06, he:0.09, him:0.11, hulk:0.07, is:0.08, it:0.19, its:0.09, just:0.13, like:0.06, liked:0.12, lot:0.09, make:0.09, me:0.08, movie:0.08, my:0.07, not:0.23, of:0.15, one:0.06, or:0.08, over:0.10, overall:0.10, part:0.10, see:0.07, slow:0.12, story:0.15, that:0.10, the:0.31, things:0.11, this:0.04, those:0.10, to:0.31, up:0.07, was:0.10, when:0.08, while:0.10, who:0.26, you:0.06"
2012-05-21,"How can people say terrible things about this movie?  I know there are flaws in the film.  But most of the problems are created by hipsters of critics who want to seem cool but instead, end up looking like **** who don't  even know what the f*ck they're talking about.  The film is an exciting roller coaster ride from start to finish.  And when there isn't action going on, there is either great humor  or fantastically done character development.  There is no reason you shouldn't be going to see this movie.  And anyone who sees Battleship instead of this, is dead to me.",9,2012-05,Monday,"about:0.18, action:0.06, an:0.08, and:0.07, anyone:0.14, are:0.15, be:0.07, but:0.12, by:0.09, can:0.09, character:0.09, cool:0.14, created:0.15, critics:0.15, development:0.14, don:0.10, done:0.12, either:0.14, end:0.11, even:0.09, exciting:0.14, film:0.13, from:0.08, going:0.22, great:0.07, how:0.10, humor:0.11, in:0.05, is:0.18, isn:0.13, know:0.23, like:0.07, looking:0.15, me:0.09, most:0.10, movie:0.09, no:0.10, of:0.12, on:0.07, or:0.09, people:0.11, re:0.13, reason:0.15, say:0.11, see:0.08, start:0.13, the:0.14, there:0.32, they:0.08, things:0.13, this:0.14, to:0.17, up:0.08, want:0.12, what:0.09, when:0.09, who:0.30, you:0.07"
2012-05-21,Its an ok superficial superhero action/comedy and if you liked movies like Iron Man and Captain America you will probably like this to. It has funny one liners and good looking effects but not much more. If you want a movie with good story and any depth to the characters this is not for you.,6,2012-05,Monday,"action:0.08, america:0.14, an:0.11, and:0.21, any:0.16, but:0.08, captain:0.14, characters:0.10, comedy:0.17, depth:0.22, effects:0.13, for:0.08, funny:0.15, good:0.20, has:0.12, if:0.24, iron:0.13, is:0.06, it:0.06, its:0.14, like:0.21, liked:0.19, liners:0.21, looking:0.21, man:0.12, more:0.12, movie:0.06, movies:0.10, much:0.12, not:0.19, one:0.09, probably:0.18, story:0.12, superhero:0.11, the:0.05, this:0.13, to:0.13, want:0.17, will:0.14, with:0.09, you:0.39"
2012-05-20,This kind of movie is for the young at heart and mind. Not that there's anything wrong with that-been there done that-it's just such a repetitive genre. Invincible people beat up on invincible people. No-one gets hurt- major damage to buildings though-and then they do it again. Hulk gets the best scenes and Iron Man gets the best lines. In the end after 1/3 of greater New York City is demolished Mayor Bloomberg (or whoever in the future where Aircraft carriers fly) asks for Stimulus money from.......Odin?,4,2012-05,Sunday,"after:0.14, again:0.14, and:0.13, anything:0.15, at:0.09, been:0.12, best:0.16, do:0.12, done:0.14, end:0.13, for:0.14, from:0.09, genre:0.17, gets:0.43, hulk:0.10, in:0.12, iron:0.10, is:0.10, it:0.10, just:0.09, kind:0.16, lines:0.18, man:0.10, mind:0.16, money:0.17, movie:0.05, new:0.14, no:0.11, not:0.07, of:0.10, on:0.09, one:0.08, or:0.11, people:0.26, scenes:0.11, such:0.14, that:0.19, the:0.20, then:0.13, there:0.19, they:0.10, this:0.05, though:0.13, to:0.05, up:0.10, where:0.14, with:0.07, wrong:0.17"
2012-05-20,"Just Brilliant!
The Action scenes are immense, the charakters are cool and interesting... the whole movie is total fun! I love how the different characters interact with each other. The movie doesn't try to be an intelligent Masterpiece but that's good because instead, it's giving you one awesome moment after another for the whole running time of 2 hours! Only a better Story could make this Masterpiece more perfect than it already is. It's very expensive, but I'm going to watch this movie a third time this week!",9,2012-05,Sunday,"action:0.07, after:0.14, already:0.16, an:0.09, and:0.05, another:0.16, are:0.18, awesome:0.13, be:0.09, because:0.12, better:0.12, brilliant:0.16, but:0.14, characters:0.09, cool:0.17, could:0.12, different:0.17, doesn:0.14, each:0.13, for:0.07, fun:0.11, giving:0.19, going:0.13, good:0.09, hours:0.16, how:0.12, interesting:0.16, is:0.11, it:0.16, just:0.09, love:0.13, make:0.12, moment:0.18, more:0.10, movie:0.16, of:0.05, one:0.08, only:0.12, other:0.11, perfect:0.13, scenes:0.12, story:0.10, than:0.11, that:0.07, the:0.26, this:0.17, time:0.19, to:0.11, very:0.10, watch:0.12, whole:0.31, with:0.07, you:0.08"
2012-05-20,"Every hype is fake. The Avengers is not the best Marvel film to date and quite possibly is the worst superhero movie I've seen in terms of humor, history and has no replay value. Loki or Thor never have been ""stars"" in comics. Bad choice for an Avengers movie.",5,2012-05,Sunday,"an:0.14, and:0.13, avengers:0.21, bad:0.21, been:0.18, best:0.12, comics:0.21, date:0.24, every:0.18, film:0.12, for:0.10, has:0.15, have:0.12, humor:0.19, hype:0.23, in:0.19, is:0.24, loki:0.17, marvel:0.12, movie:0.15, never:0.20, no:0.17, not:0.11, of:0.07, or:0.17, possibly:0.27, quite:0.22, seen:0.17, superhero:0.14, the:0.19, thor:0.16, to:0.08, ve:0.18"
2012-05-19,"UNBELIEVABLE. Best Marvel film to date, hands down!  No, best superhero film of all time!!!  Saw it in 3D and it was just an awesome experience.  So many characters, so much character development, everything done so well.  Fantastic performances by all, what a complete success.  Only few scenes I thought were a bit carried away; these scenes all included the Hulk.  Also the film didn't really explain how Hulk could become a team **** did I miss it?  Despite these flaws, what an incredible and entertaining film - easy 10.  Congratulations Marvel/Disney.  Can't wait to get it on Blu-ray!",10,2012-05,Saturday,"10:0.12, 3d:0.14, all:0.19, also:0.10, an:0.16, and:0.08, away:0.15, awesome:0.11, best:0.15, bit:0.13, by:0.09, can:0.10, character:0.10, characters:0.07, could:0.10, date:0.14, development:0.14, did:0.10, didn:0.11, done:0.12, down:0.14, easy:0.15, entertaining:0.12, everything:0.11, experience:0.14, fantastic:0.13, few:0.13, film:0.27, get:0.10, how:0.10, hulk:0.17, in:0.05, incredible:0.13, it:0.18, just:0.08, many:0.11, marvel:0.14, much:0.09, no:0.10, of:0.04, on:0.08, only:0.10, performances:0.15, really:0.09, saw:0.13, scenes:0.20, so:0.24, superhero:0.08, team:0.11, the:0.07, these:0.24, thought:0.13, time:0.08, to:0.09, wait:0.14, was:0.06, well:0.09, were:0.09, what:0.18"
2012-05-19,"Absolutely brilliant! The Avengers brings depth to the Marvel characters, provides loads of laughs, great action, unbelievably stunning visual effects, and fantastic performances from the whole cast. I give this 100% **** movie.",10,2012-05,Saturday,"absolutely:0.29, action:0.13, and:0.08, avengers:0.13, brilliant:0.29, cast:0.22, characters:0.15, depth:0.33, effects:0.20, fantastic:0.27, from:0.18, give:0.26, great:0.14, marvel:0.15, movie:0.09, of:0.09, performances:0.32, the:0.23, this:0.10, to:0.10, visual:0.30, whole:0.28"
2012-05-19,"Easily one of the best superhero-movies ever made! I was worried beforehand the movie would feel like a patchwork, what with there being so many ""lead"" characters. However, after seeing it, I can safely say that's not the case here. All the characters somehow get to have fantastic character-moments that really develop their personalities, something not many blockbuster films of this kind takes its time to do. Mind you, the action is there too, and it doesn't disappoint! Super-well choreographed fights that are easy to follow, and they always showcase the individual heroes powers and strengths superbly.
All in all, if you like superhero movies, or just good adventures, I cannot recommend this film enough!",9,2012-05,Saturday,"action:0.06, after:0.12, all:0.19, always:0.14, and:0.11, are:0.07, being:0.12, best:0.07, blockbuster:0.13, can:0.10, cannot:0.15, character:0.10, characters:0.14, do:0.10, doesn:0.11, easily:0.15, easy:0.14, enough:0.12, ever:0.10, fantastic:0.12, feel:0.12, film:0.07, films:0.10, get:0.10, good:0.07, have:0.07, here:0.12, heroes:0.10, however:0.13, if:0.08, in:0.05, individual:0.16, is:0.05, it:0.09, its:0.10, just:0.08, kind:0.14, like:0.15, made:0.10, many:0.22, mind:0.14, moments:0.12, movie:0.04, movies:0.15, not:0.13, of:0.09, one:0.07, or:0.10, really:0.09, recommend:0.14, say:0.11, seeing:0.12, so:0.08, something:0.12, super:0.11, superhero:0.16, takes:0.15, that:0.17, the:0.21, their:0.10, there:0.17, they:0.09, this:0.09, time:0.08, to:0.13, too:0.10, was:0.06, well:0.09, what:0.09, with:0.06, would:0.10, you:0.14"
2012-05-19,"I've always been a fan of Joss Whedon ever since I saw Firefly, a television show of his that was unfortunately canceled. So when I say I liked it, that's not much of a surprise. But I didn't like it just because he directed it. The action was stylish and fun, and it was a whole lot better than one of the previous Marvel comic book movies, Thor. This should be the inspiration for later Marvel movies, along with the new Captain America: The First Avenger. Not only did it have some excellent action scenes, it was also humorous, with a certain level of seriousness. Would I recommend heading to theaters to see it? Well, yeah. But if you're a person that just isn't sure about it, or who maybe isn't a fan of the comics, by all means, rent it from Redbox, Blockbuster, Netflix, or any other movie rental company you go to.",8,2012-05,Saturday,"about:0.07, action:0.10, all:0.05, along:0.13, also:0.08, always:0.12, america:0.08, and:0.06, any:0.09, be:0.06, because:0.09, been:0.09, better:0.09, blockbuster:0.11, book:0.09, but:0.10, by:0.07, captain:0.09, comic:0.08, comics:0.10, did:0.08, didn:0.09, ever:0.08, excellent:0.11, fan:0.19, first:0.08, for:0.05, from:0.07, fun:0.08, go:0.09, have:0.06, he:0.09, his:0.09, humorous:0.13, if:0.07, isn:0.22, it:0.34, joss:0.08, just:0.13, level:0.12, like:0.06, liked:0.11, lot:0.09, marvel:0.12, maybe:0.12, movie:0.04, movies:0.12, much:0.07, new:0.10, not:0.11, of:0.21, one:0.06, only:0.08, or:0.16, other:0.08, previous:0.12, re:0.11, recommend:0.11, saw:0.10, say:0.09, scenes:0.08, see:0.07, should:0.10, show:0.11, since:0.11, so:0.07, some:0.07, sure:0.11, than:0.08, that:0.14, the:0.18, this:0.04, thor:0.08, to:0.11, ve:0.09, was:0.20, well:0.07, whedon:0.08, when:0.08, who:0.08, whole:0.11, with:0.10, would:0.08, you:0.12"
2012-05-19,"It delivers exactly what its promotional material seems to promise, two hours of impressive CG, clever one liners and an always dependable Robert Downey Jr. If there's a weak point, its that Downey carries the rest of the cast single handedly.",9,2012-05,Saturday,"always:0.23, an:0.13, and:0.06, cast:0.17, delivers:0.25, downey:0.38, hours:0.22, if:0.14, it:0.07, its:0.32, jr:0.19, liners:0.25, of:0.14, one:0.11, point:0.21, rest:0.25, robert:0.19, seems:0.26, single:0.25, that:0.09, the:0.12, there:0.13, to:0.07, two:0.23, what:0.14"
2012-05-19,"Best movie I've seen in years. Amazing cast, dialogue was great. Connected all previous movies perfectly, making it seem like a perfect legacy. Truly great",10,2012-05,Saturday,"all:0.14, amazing:0.21, best:0.16, cast:0.22, dialogue:0.25, great:0.29, in:0.12, it:0.10, like:0.16, making:0.30, movie:0.09, movies:0.16, perfect:0.24, perfectly:0.31, previous:0.31, seen:0.21, truly:0.30, ve:0.23, was:0.13, years:0.30"
2012-05-19,Very entertaining movie that was well worth the price of admission and is very much suited for the big screen experience.  I was completely entertained for the duration of the movie (over 2 hours).,9,2012-05,Saturday,"and:0.08, big:0.23, completely:0.28, entertaining:0.24, experience:0.29, for:0.25, hours:0.28, is:0.09, movie:0.18, much:0.17, of:0.17, over:0.24, screen:0.23, that:0.11, the:0.29, very:0.35, was:0.24, well:0.17, worth:0.25"
