date,review,score,month,day,tfidf_features
2019-10-08,"Everyone is saying that and game is the better movie but it's like not even that good.  I mean it's a good sequel but not a good movie. There so many reasons why end game is not good. 1st of all why didn't  Tony just use the eather or reality stone to just cut all the chitari and thanos in half  and why don't they just use the time stone to go back before black widow died and just save her.  But with this movie it's  pure and everything is important they didn't and they couldn't add nothing could of been cut out. Also Robert Downey Jr. Is way better in this movie than he isn't endgame. Loki is also a really good villain he all like shakespearean and of like he talks in metaphors. Like  when Nick fury is like trying to steal the  tesseract and he and Loki have a conversation and when Loki says, "" I will make a world free"" then Nick says, "" free from what?""  ""free of freedom, freedom is the one lie we tell ourselves and once we accept that then you will truly be free."" that I the Nick's like,""We have no quarrel with your people"" he says an ant has no quarrel with a boot,""  "" do you plan on stepping on us?"" And the part where iron man thor and captain America are fighting is just so cool and Thor strikes cap's sheild and the forest basiclly explodes, just go watch the scene it's amazing. Snd also watch the movie.",5.0,2019-10,8,"all:0.09, also:0.16, amazing:0.04, america:0.06, an:0.04, and:0.31, are:0.04, back:0.06, be:0.04, been:0.05, before:0.05, better:0.10, black:0.06, but:0.10, cap:0.07, captain:0.06, cool:0.06, could:0.05, couldn:0.07, didn:0.12, do:0.05, don:0.06, downey:0.06, end:0.05, endgame:0.07, even:0.05, everyone:0.06, everything:0.05, fighting:0.07, from:0.04, fury:0.07, go:0.13, good:0.18, has:0.04, have:0.08, he:0.27, in:0.09, iron:0.05, is:0.22, isn:0.07, it:0.10, jr:0.06, just:0.26, like:0.26, loki:0.13, make:0.05, man:0.05, many:0.05, movie:0.11, nick:0.20, no:0.11, not:0.12, nothing:0.06, of:0.09, on:0.08, one:0.03, or:0.06, out:0.05, part:0.06, people:0.05, pure:0.07, really:0.04, robert:0.06, save:0.07, scene:0.06, so:0.09, than:0.05, thanos:0.07, that:0.12, the:0.19, then:0.12, there:0.05, they:0.13, this:0.05, thor:0.11, time:0.04, to:0.07, tony:0.07, truly:0.06, us:0.06, villain:0.05, watch:0.10, way:0.05, we:0.15, what:0.04, when:0.10, where:0.06, why:0.20, widow:0.06, will:0.10, with:0.10, world:0.06, you:0.08, your:0.07"
2019-10-07,"This film definitely lives up to the hype. The writing shows improvement since previous Marvel Studios films, making the dialogue purposeful and the one-liners are actually funny and not overly cheesy. The choreography in the fight scenes is perfect, with characters using moves that are unique to them and their powers. The CGI and visual effects are incredible, speaking of which, the Hulk's character model is improved as well, making him more realistic looking and actually resembling Mark Ruffalo, who is a welcomed actor replacement as the character of Bruce Banner. Thor and Captain America seem to fit better as side characters in this film, and the interactions between them and Iron Man are full of chemistry. Robert Downey Jr. is on point as usual. Black Widow's character is improved, with Scarlett Johansson showing some emotional depth. Tom Hiddleston shines as Loki, delivering a theatrical performance that comes off cunning and sinister. This film raised the bar for what Marvel Studios is capable of.",4.5,2019-10,7,"actually:0.19, america:0.08, and:0.27, are:0.23, as:0.28, banner:0.10, bar:0.10, better:0.07, between:0.09, black:0.09, bruce:0.10, captain:0.08, cgi:0.08, character:0.20, characters:0.11, cheesy:0.10, chemistry:0.08, definitely:0.08, dialogue:0.09, downey:0.09, effects:0.08, fight:0.08, film:0.14, films:0.07, for:0.04, full:0.10, funny:0.08, hiddleston:0.09, him:0.09, hulk:0.07, hype:0.09, in:0.08, incredible:0.08, iron:0.07, is:0.21, johansson:0.10, jr:0.09, loki:0.06, looking:0.10, making:0.17, man:0.07, mark:0.09, marvel:0.09, more:0.06, not:0.06, of:0.13, off:0.08, on:0.06, one:0.04, perfect:0.07, performance:0.10, point:0.09, previous:0.09, robert:0.09, ruffalo:0.09, scarlett:0.10, scenes:0.07, since:0.09, some:0.07, studios:0.20, that:0.08, the:0.28, their:0.07, them:0.14, this:0.10, thor:0.08, to:0.11, tom:0.09, unique:0.10, up:0.05, visual:0.09, well:0.06, what:0.06, which:0.08, who:0.08, widow:0.09, with:0.10, writing:0.10"
2019-10-07,Excellently done movie,5.0,2019-10,7,"done:0.92, movie:0.39"
2019-10-06,It was pretty good. You don’t go in expecting much and just some dumb action but then the plot is surprisingly well done. The action is good too btw.,4.0,2019-10,6,"action:0.29, and:0.09, but:0.15, don:0.26, done:0.23, go:0.30, good:0.33, in:0.13, is:0.22, it:0.11, just:0.19, much:0.22, plot:0.23, pretty:0.26, some:0.22, the:0.16, then:0.26, too:0.23, was:0.15, well:0.19, you:0.18"
2019-10-05,A fun team-up movie with a few boring spots but a great way to build this universe.,4.0,2019-10,5,"boring:0.39, build:0.41, but:0.19, few:0.40, fun:0.26, great:0.19, movie:0.13, team:0.25, this:0.14, to:0.15, universe:0.32, up:0.22, way:0.27, with:0.20"
2019-09-30,"The avengers is one of the top 10 best superhero movies of all time . That assembles earths mightiest superheroes  in one blockbuster movie, with great action , humour and heart . This one of the greatest marvel movie of all time.",4.5,2019-09,30,"10:0.20, action:0.12, all:0.23, and:0.08, avengers:0.11, best:0.13, blockbuster:0.22, great:0.12, greatest:0.20, heart:0.26, humour:0.25, in:0.11, is:0.09, marvel:0.12, mightiest:0.26, movie:0.16, movies:0.14, of:0.33, one:0.34, superhero:0.14, superheroes:0.19, that:0.11, the:0.20, this:0.09, time:0.27, top:0.22, with:0.12"
2019-09-28,"I LOOOOVE all of the MCU movies, but the original Avengers film is one of my very favorites! It seems so simple compared to the intensity and complexity of Infinity War and Endgame, but it is rather refreshing, and is a great origin story for Earth's Mightiest Heroes.",5.0,2019-09,28,"all:0.12, and:0.24, avengers:0.11, but:0.25, earth:0.24, endgame:0.25, film:0.12, for:0.12, great:0.12, heroes:0.17, infinity:0.25, is:0.29, it:0.19, mcu:0.15, mightiest:0.27, movies:0.14, my:0.16, of:0.26, one:0.12, original:0.24, so:0.17, story:0.17, the:0.20, to:0.10, very:0.17, war:0.25"
2019-09-26,"The combination of well-developed characters and action makes for an exciting, if slightly slow-moving film.",4.0,2019-09,26,"action:0.19, an:0.22, and:0.12, characters:0.22, developed:0.42, exciting:0.39, film:0.19, for:0.18, if:0.29, makes:0.34, of:0.13, slow:0.39, the:0.11, well:0.25"
2019-09-23,All of your favorite marvel super heroes team up to fight bugs from outer space.,4.0,2019-09,23,"all:0.21, favorite:0.34, fight:0.36, from:0.28, heroes:0.29, marvel:0.21, of:0.15, super:0.36, team:0.28, to:0.16, up:0.24, your:0.43"
2019-09-22,"Its visuals are great, and it's plenty engaging, but maybe a little cheesy nowadays.",4.0,2019-09,22,"and:0.15, are:0.29, but:0.23, cheesy:0.50, engaging:0.50, great:0.22, it:0.18, its:0.33, little:0.39"
2019-09-20,"Great banter , bland story .",3.0,2019-09,20,"great:0.58, story:0.82"
2019-09-18,"This is the best movie team-up, by now it has become a classic movie of MCU: good story, perfect combo, nice resolve.",5.0,2019-09,18,"become:0.36, best:0.18, by:0.26, classic:0.29, good:0.19, has:0.23, is:0.13, it:0.13, mcu:0.20, movie:0.23, nice:0.38, now:0.29, of:0.11, perfect:0.26, story:0.23, team:0.22, the:0.09, this:0.12, up:0.19"
2019-09-17,"Marvel's The Avengers delivers the purest form of entertainement ever put in a movie, and succeeds at making all of our heroes share the screen in a coherent way.",4.5,2019-09,17,"all:0.16, and:0.10, at:0.21, avengers:0.15, delivers:0.36, ever:0.23, heroes:0.23, in:0.29, making:0.30, marvel:0.16, movie:0.11, of:0.22, our:0.30, put:0.33, screen:0.27, the:0.27, way:0.23"
2019-09-15,los vengadores un poco aburrida y lenta no era lo que esperaba de esta película tenia mas expectativa y me lleve un chacos,2.0,2019-09,15,"de:0.28, los:0.33, me:0.25, no:0.27, película:0.34, que:0.31, un:0.68"
2019-09-15,Massively overrated film and franchise. I don't like superheroes but this film really wasn't great. I didn't find it interesting or enjoyable to watch.,2.0,2019-09,15,"and:0.10, but:0.15, didn:0.27, don:0.26, enjoyable:0.28, film:0.30, find:0.31, franchise:0.27, great:0.15, interesting:0.27, it:0.11, like:0.20, or:0.25, overrated:0.32, really:0.20, superheroes:0.24, this:0.11, to:0.11, watch:0.23"
2019-09-15,Por los diálogos cringe,3.5,2019-09,15,los:1.00
2019-09-12,"I get that you have to set the stage, but for how long the film was they could've made it a bit more exciting.",2.0,2019-09,12,"bit:0.27, but:0.16, could:0.25, exciting:0.32, film:0.16, for:0.15, get:0.26, have:0.20, how:0.23, it:0.12, long:0.30, made:0.25, more:0.22, set:0.26, that:0.14, the:0.17, they:0.21, to:0.12, ve:0.27, was:0.16, you:0.20"
2019-09-10,"Absolutely amazing movie, that's all you need",5.0,2019-09,10,"absolutely:0.52, all:0.26, amazing:0.35, movie:0.18, need:0.58, that:0.24, you:0.34"
2019-09-09,Revolutionary. Changed the way we see super hero films forever. An amazing story about a group of remarkable people who put aside their differences to become our beloved Avengers.(i know i used a nick fury line,5.0,2019-09,9,"about:0.20, amazing:0.16, an:0.14, avengers:0.11, become:0.27, changed:0.27, films:0.17, fury:0.25, group:0.26, hero:0.21, know:0.24, nick:0.26, of:0.08, our:0.23, people:0.21, put:0.25, see:0.18, story:0.17, super:0.21, the:0.07, their:0.18, to:0.10, way:0.18, we:0.20, who:0.20"
2019-09-05,"A perfectly fine movie, it didn't leave me feeling amazed as I'm sure it did onto other viewers, but it was an enjoyable movie. Loki's antics, and the action are what impressed me the most. The story was fine, but if you look at the Avengers' series of movie this was a build-up story towards Infinity War, and Endgame.",4.0,2019-09,5,"action:0.09, an:0.10, and:0.11, are:0.11, as:0.11, at:0.12, avengers:0.08, build:0.19, but:0.18, did:0.15, didn:0.16, endgame:0.18, enjoyable:0.17, fine:0.38, if:0.13, infinity:0.18, it:0.20, loki:0.12, look:0.19, me:0.27, most:0.13, movie:0.18, of:0.06, other:0.14, perfectly:0.16, series:0.18, story:0.24, sure:0.16, the:0.19, this:0.07, up:0.10, war:0.18, was:0.26, what:0.12, you:0.11"
2019-08-31,Great summer blockbuster team-up. Problem is that Hawkeye is criminally unused in this movie,4.0,2019-08,31,"blockbuster:0.46, great:0.24, hawkeye:0.48, in:0.22, is:0.38, movie:0.17, team:0.33, that:0.22, this:0.19, up:0.29"
2019-08-27,"It's a very good movie, but for me it was a bit muddled up. There were simply too many things going on, and the CGI still doesn't look very convincing. However, it's definitely a solid entry in the MCU.",3.5,2019-08,27,"and:0.08, bit:0.20, but:0.12, cgi:0.21, definitely:0.20, doesn:0.23, for:0.11, going:0.24, good:0.13, however:0.24, in:0.11, it:0.27, look:0.26, many:0.20, mcu:0.14, me:0.18, movie:0.08, on:0.15, solid:0.23, still:0.16, the:0.13, there:0.17, things:0.24, too:0.18, up:0.14, very:0.32, was:0.12, were:0.18"
2019-08-24,"The Avengers is an unmissable experience, which features an incredible cast, great entertainment, and compelling character arcs. Additionally, a great script and great pacing allow the Avengers to be rewatched over and over again. A must-see.",5.0,2019-08,24,"again:0.22, an:0.28, and:0.23, avengers:0.22, be:0.15, cast:0.19, character:0.17, compelling:0.25, experience:0.22, great:0.35, incredible:0.21, is:0.09, must:0.21, over:0.46, script:0.22, see:0.17, the:0.13, to:0.09, which:0.20"
2019-08-20,"An epic superhero masterpiece and conclusion to Phase One of the MCU, combined with Whedon's direction, the script he co-wrote with Penn, the performances of the cast, Silvestri's score, McGarvey's cinematography, Ford and Lassek's editing, Chinlund's production design, Zolfo's set decoration, Byrne's costume design, action sequences, sound design and visual effects, Marvel's The Avengers is a brilliant action-packed and super-powered blockbuster!!!",5.0,2019-08,20,"action:0.20, an:0.12, and:0.26, avengers:0.09, blockbuster:0.19, brilliant:0.22, cast:0.16, cinematography:0.22, direction:0.21, effects:0.17, epic:0.17, he:0.17, is:0.08, marvel:0.10, masterpiece:0.20, mcu:0.12, of:0.14, one:0.10, packed:0.17, performances:0.19, phase:0.17, score:0.21, script:0.19, sequences:0.20, set:0.17, super:0.17, superhero:0.12, the:0.28, to:0.08, visual:0.20, whedon:0.16, with:0.21"
2019-08-19,This is where all the madness begun.,4.0,2019-08,19,"all:0.40, is:0.31, the:0.22, this:0.31, where:0.78"
2019-08-18,Not the best avengers movie but it's definitely up there,4.0,2019-08,18,"avengers:0.26, best:0.30, but:0.29, definitely:0.49, it:0.22, movie:0.19, not:0.35, the:0.16, there:0.42, up:0.33"
2019-08-17,"Thanks to a script that emphasizes its heroes' humanity and a wealth of superpowered set pieces, The Avengers lives up to its hype and raises the bar for Marvel at the movies.",4.5,2019-08,17,"and:0.19, at:0.20, avengers:0.14, bar:0.31, for:0.14, heroes:0.21, hype:0.30, its:0.43, marvel:0.15, movies:0.17, of:0.10, pieces:0.32, script:0.28, set:0.25, that:0.14, the:0.25, to:0.23, up:0.17"
2019-08-12,I honestly don't understand why people like this movie. I personally thought it was boring as sh*t except for the epic battle scene at the end.,1.5,2019-08,12,"as:0.18, at:0.20, battle:0.26, boring:0.31, don:0.27, end:0.25, epic:0.25, for:0.14, it:0.12, like:0.20, movie:0.10, people:0.26, scene:0.28, the:0.16, this:0.11, thought:0.28, understand:0.32, was:0.15, why:0.31"
2019-08-10,After watching the finale I couldn't help but watch this again.,5.0,2019-08,10,"after:0.42, again:0.43, but:0.24, couldn:0.48, the:0.13, this:0.18, watch:0.37, watching:0.41"
2019-08-04,a flawless film from start to finish. bringing all these super heroes together in one movie made for a truly epic action packed story that had me at the edge of my seat the entire time. the acting is flawless and the characters are all memorable and captivating in there own way. the film is smart funny and full of heart and action. its a visual masterpiece and one of the best films inside the marvel universe.,4.5,2019-08,4,"acting:0.14, action:0.16, all:0.16, and:0.26, are:0.10, at:0.11, best:0.08, bringing:0.15, characters:0.09, entire:0.16, epic:0.14, film:0.16, films:0.11, finish:0.17, for:0.08, from:0.11, full:0.17, funny:0.15, had:0.13, heart:0.18, heroes:0.11, in:0.15, is:0.12, its:0.12, made:0.13, marvel:0.08, masterpiece:0.16, me:0.13, memorable:0.16, movie:0.05, my:0.10, of:0.17, one:0.15, own:0.15, packed:0.13, smart:0.18, start:0.14, story:0.11, super:0.14, that:0.07, the:0.31, there:0.12, these:0.12, time:0.09, to:0.06, together:0.10, truly:0.16, universe:0.13, visual:0.16, way:0.12"
2019-08-02,Still one of the MCU’s strongest films even if it is slightly dated,4.0,2019-08,2,"even:0.43, films:0.39, if:0.42, is:0.21, it:0.22, mcu:0.33, of:0.19, one:0.27, still:0.38, the:0.15"
2019-08-02,"This is a film that really shouldn't have worked, but it oh-so did. It is just so much fun with amazing performances, notably RDJ (obviously) and Tom Hiddleston, who knocks it out of the park as Loki. Marvel did the impossible. 9/10.",4.5,2019-08,2,"10:0.19, amazing:0.15, and:0.08, as:0.14, but:0.12, did:0.40, film:0.12, fun:0.16, have:0.15, hiddleston:0.23, is:0.18, it:0.27, just:0.16, loki:0.16, marvel:0.12, much:0.18, of:0.08, out:0.17, performances:0.22, really:0.16, so:0.32, that:0.11, the:0.13, this:0.09, tom:0.23, who:0.20, with:0.12, worked:0.26"
2019-07-31,"I remember I was a kid back when this came out. I read the comics, and seeing it all come to life was amazing.",5.0,2019-07,31,"all:0.15, amazing:0.21, and:0.10, back:0.29, came:0.30, come:0.26, comics:0.34, it:0.12, life:0.34, out:0.22, remember:0.32, seeing:0.29, the:0.09, this:0.12, to:0.12, was:0.32, when:0.24"
2019-07-27,Highly entertaining.,4.5,2019-07,27,"entertaining:0.61, highly:0.79"
2019-07-24,"Just watched this for the first time, and it was very well done when you consider other offerings of the MCU at the time.  It is not as good as that last two movies... but it was just growing into the franchise it became.  Very good and worth watching again.",4.0,2019-07,24,"again:0.18, and:0.13, as:0.24, at:0.13, but:0.10, done:0.16, first:0.12, for:0.09, franchise:0.18, good:0.23, into:0.17, is:0.08, it:0.31, just:0.26, last:0.21, mcu:0.12, movies:0.11, not:0.12, of:0.07, other:0.16, that:0.09, the:0.22, this:0.07, time:0.23, two:0.20, very:0.27, was:0.20, watched:0.20, watching:0.17, well:0.13, when:0.15, worth:0.19, you:0.12"
2019-07-23,"So cool how the best superheroes in the world are in the same movie and team up. I love how the final battle is like, 40 minutes long!",5.0,2019-07,23,"and:0.08, are:0.17, battle:0.23, best:0.14, cool:0.24, final:0.25, how:0.39, in:0.24, is:0.10, like:0.18, long:0.25, love:0.19, minutes:0.29, movie:0.09, same:0.25, so:0.18, superheroes:0.21, team:0.17, the:0.29, up:0.15, world:0.23"
2019-07-22,"The buddying around, rubber band cgi, and cheesy moments took too much away for me to enjoy this movie",3.0,2019-07,22,"and:0.11, around:0.32, away:0.36, cgi:0.30, cheesy:0.38, enjoy:0.36, for:0.16, me:0.27, moments:0.32, movie:0.12, much:0.26, the:0.09, this:0.13, to:0.13, too:0.27"
